TBLID,GEOID,GEONAME,PROFTBL,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP02,04000US19,Iowa,1,144,Subsaharan African,"30,486","+/-4,548",1.0,+/-0.1
DP02,04000US19,Iowa,1,145,Swedish,"81,325","+/-5,058",2.6,+/-0.2
DP02,04000US19,Iowa,1,146,Swiss,"14,052","+/-2,157",0.4,+/-0.1
DP02,04000US19,Iowa,1,147,Ukrainian,"2,562",+/-922,0.1,+/-0.1
DP02,04000US19,Iowa,1,148,Welsh,"19,070","+/-2,224",0.6,+/-0.1
DP02,04000US19,Iowa,1,149,West Indian (excluding Hispanic origin groups),"4,182","+/-2,353",0.1,+/-0.1
DP02,04000US19,Iowa,,149.3,,,,,
DP02,04000US19,Iowa,,149.5,COMPUTERS AND INTERNET USE,,,,
DP02,04000US19,Iowa,1,150,Total households,"1,267,873","+/-7,772","1,267,873",(X)
DP02,04000US19,Iowa,1,151,With a computer,"1,147,819","+/-8,918",90.5,+/-0.4
DP02,04000US19,Iowa,1,152,With a broadband Internet subscription,"1,059,643","+/-9,704",83.6,+/-0.5
DP02,04000US20,Kansas,,0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
DP02,04000US20,Kansas,,0.5,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
DP02,04000US20,Kansas,,0.8,HOUSEHOLDS BY TYPE,,,,
DP02,04000US20,Kansas,1,1,Total households,"1,133,408","+/-7,193","1,133,408",(X)
DP02,04000US20,Kansas,1,2,Family households (families),"726,748","+/-8,743",64.1,+/-0.6
DP02,04000US20,Kansas,1,3,With own children of the householder under 18 years,"323,524","+/-6,378",28.5,+/-0.5
DP02,04000US20,Kansas,1,4,Married-couple family,"570,740","+/-7,468",50.4,+/-0.6
DP02,04000US20,Kansas,1,5,With own children of the householder under 18 years,"231,960","+/-5,231",20.5,+/-0.4
DP02,04000US20,Kansas,1,6,"Male householder, no wife present, family","46,800","+/-3,608",4.1,+/-0.3
DP02,04000US20,Kansas,1,7,With own children of the householder under 18 years,"25,538","+/-2,865",2.3,+/-0.2
DP02,04000US20,Kansas,1,8,"Female householder, no husband present, family","109,208","+/-4,549",9.6,+/-0.4
DP02,04000US20,Kansas,1,9,With own children of the householder under 18 years,"66,026","+/-3,538",5.8,+/-0.3
DP02,04000US20,Kansas,1,10,Nonfamily households,"406,660","+/-7,644",35.9,+/-0.6
DP02,04000US20,Kansas,1,11,Householder living alone,"331,106","+/-7,424",29.2,+/-0.7
DP02,04000US20,Kansas,1,12,65 years and over,"128,282","+/-4,393",11.3,+/-0.4
DP02,04000US20,Kansas,,12.3,,,,,
DP02,04000US20,Kansas,1,13,Households with one or more people under 18 years,"353,633","+/-6,796",31.2,+/-0.6
DP02,04000US20,Kansas,1,14,Households with one or more people 65 years and over,"321,188","+/-3,736",28.3,+/-0.3
DP02,04000US20,Kansas,,14.3,,,,,
DP02,04000US20,Kansas,1,15,Average household size,2.50,+/-0.02,(X),(X)
DP02,04000US20,Kansas,1,16,Average family size,3.11,+/-0.03,(X),(X)
DP02,04000US20,Kansas,,16.3,,,,,
DP02,04000US20,Kansas,,16.5,RELATIONSHIP,,,,
DP02,04000US20,Kansas,1,17,Population in households,"2,831,878",*****,"2,831,878",(X)
DP02,04000US20,Kansas,1,18,Householder,"1,133,408","+/-7,193",40.0,+/-0.3
DP02,04000US20,Kansas,1,19,Spouse,"570,622","+/-7,123",20.1,+/-0.3
DP02,04000US20,Kansas,1,20,Child,"834,704","+/-10,912",29.5,+/-0.4
DP02,04000US20,Kansas,1,21,Other relatives,"131,095","+/-7,210",4.6,+/-0.3
DP02,04000US20,Kansas,1,22,Nonrelatives,"162,049","+/-7,323",5.7,+/-0.3
DP02,04000US20,Kansas,1,23,Unmarried partner,"70,009","+/-4,585",2.5,+/-0.2
DP02,04000US20,Kansas,,23.3,,,,,
DP02,04000US20,Kansas,,23.5,MARITAL STATUS,,,,
DP02,04000US20,Kansas,1,24,Males 15 years and over,"1,151,456","+/-3,306","1,151,456",(X)
DP02,04000US20,Kansas,1,25,Never married,"379,690","+/-7,273",33.0,+/-0.6
DP02,04000US20,Kansas,1,26,"Now married, except separated","608,228","+/-8,577",52.8,+/-0.7
DP02,04000US20,Kansas,1,27,Separated,"14,761","+/-1,978",1.3,+/-0.2
DP02,04000US20,Kansas,1,28,Widowed,"30,229","+/-2,326",2.6,+/-0.2
DP02,04000US20,Kansas,1,29,Divorced,"118,548","+/-6,240",10.3,+/-0.5
DP02,04000US20,Kansas,,29.3,,,,,
DP02,04000US20,Kansas,1,30,Females 15 years and over,"1,173,894","+/-2,997","1,173,894",(X)
DP02,04000US20,Kansas,1,31,Never married,"309,411","+/-6,193",26.4,+/-0.5
DP02,04000US20,Kansas,1,32,"Now married, except separated","602,459","+/-7,805",51.3,+/-0.7
DP02,04000US20,Kansas,1,33,Separated,"18,012","+/-2,503",1.5,+/-0.2
DP02,04000US20,Kansas,1,34,Widowed,"101,075","+/-4,090",8.6,+/-0.3
DP02,04000US20,Kansas,1,35,Divorced,"142,937","+/-5,452",12.2,+/-0.5
DP02,04000US20,Kansas,,35.3,,,,,
DP02,04000US20,Kansas,,35.5,FERTILITY,,,,
DP02,04000US20,Kansas,1,36,Number of women 15 to 50 years old who had a birth in the past 12 months,"41,218","+/-2,877","41,218",(X)
DP02,04000US20,Kansas,1,37,"Unmarried women (widowed, divorced, and never married)","11,637","+/-1,814",28.2,+/-3.6
DP02,04000US20,Kansas,1,38,"Per 1,000 unmarried women",34,+/-5,(X),(X)
DP02,04000US20,Kansas,1,39,"Per 1,000 women 15 to 50 years old",63,+/-4,(X),(X)
DP02,04000US20,Kansas,1,40,"Per 1,000 women 15 to 19 years old",21,+/-8,(X),(X)
DP02,04000US20,Kansas,1,41,"Per 1,000 women 20 to 34 years old",104,+/-9,(X),(X)
DP02,04000US20,Kansas,1,42,"Per 1,000 women 35 to 50 years old",35,+/-6,(X),(X)
DP02,04000US20,Kansas,,42.3,,,,,
DP02,04000US20,Kansas,,42.5,GRANDPARENTS,,,,
DP02,04000US20,Kansas,1,43,Number of grandparents living with own grandchildren under 18 years,"46,736","+/-4,558","46,736",(X)
DP02,04000US20,Kansas,1,44,Grandparents responsible for grandchildren,"22,611","+/-3,117",48.4,+/-4.2
DP02,04000US20,Kansas,,44.9,Years responsible for grandchildren,,,,
DP02,04000US20,Kansas,1,45,Less than 1 year,"4,813","+/-1,351",10.3,+/-2.6
DP02,04000US20,Kansas,1,46,1 or 2 years,"5,248","+/-1,794",11.2,+/-3.4
DP02,04000US20,Kansas,1,47,3 or 4 years,"4,383","+/-1,027",9.4,+/-2.0
DP02,04000US20,Kansas,1,48,5 or more years,"8,167","+/-1,586",17.5,+/-3.2
DP02,04000US20,Kansas,,48.3,,,,,
DP02,04000US20,Kansas,1,49,Number of grandparents responsible for own grandchildren under 18 years,"22,611","+/-3,117","22,611",(X)
DP02,04000US20,Kansas,1,50,Who are female,"13,655","+/-1,926",60.4,+/-3.0
DP02,04000US20,Kansas,1,51,Who are married,"16,947","+/-2,762",75.0,+/-4.8
DP02,04000US20,Kansas,,51.3,,,,,
DP02,04000US20,Kansas,,51.5,SCHOOL ENROLLMENT,,,,
DP02,04000US20,Kansas,1,52,Population 3 years and over enrolled in school,"770,432","+/-9,273","770,432",(X)
DP02,04000US20,Kansas,1,53,"Nursery school, preschool","49,133","+/-3,649",6.4,+/-0.4
DP02,04000US20,Kansas,1,54,Kindergarten,"36,179","+/-2,694",4.7,+/-0.4
DP02,04000US20,Kansas,1,55,Elementary school (grades 1-8),"321,065","+/-5,019",41.7,+/-0.7
DP02,04000US20,Kansas,1,56,High school (grades 9-12),"159,064","+/-4,470",20.6,+/-0.6
DP02,04000US20,Kansas,1,57,College or graduate school,"204,991","+/-7,112",26.6,+/-0.7
DP02,04000US20,Kansas,,57.3,,,,,
DP02,04000US20,Kansas,,57.5,EDUCATIONAL ATTAINMENT,,,,
DP02,04000US20,Kansas,1,58,Population 25 years and over,"1,911,426","+/-4,027","1,911,426",(X)
DP02,04000US20,Kansas,1,59,Less than 9th grade,"70,905","+/-3,940",3.7,+/-0.2
DP02,04000US20,Kansas,1,60,"9th to 12th grade, no diploma","101,128","+/-5,002",5.3,+/-0.3
DP02,04000US20,Kansas,1,61,High school graduate (includes equivalency),"485,753","+/-8,867",25.4,+/-0.5
DP02,04000US20,Kansas,1,62,"Some college, no degree","436,532","+/-8,408",22.8,+/-0.4
DP02,04000US20,Kansas,1,63,Associate's degree,"170,965","+/-5,965",8.9,+/-0.3
DP02,04000US20,Kansas,1,64,Bachelor's degree,"402,368","+/-8,632",21.1,+/-0.4
DP02,04000US20,Kansas,1,65,Graduate or professional degree,"243,775","+/-7,806",12.8,+/-0.4
DP02,04000US20,Kansas,,65.3,,,,,
DP02,04000US20,Kansas,1,66,High school graduate or higher,"1,739,393","+/-6,999",91.0,+/-0.3
DP02,04000US20,Kansas,1,67,Bachelor's degree or higher,"646,143","+/-9,128",33.8,+/-0.5
DP02,04000US20,Kansas,,67.3,,,,,
DP02,04000US20,Kansas,,67.5,VETERAN STATUS,,,,
DP02,04000US20,Kansas,1,68,Civilian population 18 years and over,"2,190,632","+/-2,954","2,190,632",(X)
DP02,04000US20,Kansas,1,69,Civilian veterans,"178,959","+/-5,513",8.2,+/-0.3
DP02,04000US20,Kansas,,69.3,,,,,
DP02,04000US20,Kansas,,69.5,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION,,,,
DP02,04000US20,Kansas,1,70,Total Civilian Noninstitutionalized Population,"2,854,774","+/-1,728","2,854,774",(X)
DP02,04000US20,Kansas,1,71,With a disability,"390,351","+/-9,237",13.7,+/-0.3
DP02,04000US20,Kansas,,71.3,,,,,
DP02,04000US20,Kansas,1,72,Under 18 years,"703,510","+/-2,151","703,510",(X)
DP02,04000US20,Kansas,1,73,With a disability,"34,127","+/-3,212",4.9,+/-0.5
DP02,04000US20,Kansas,,73.3,,,,,
DP02,04000US20,Kansas,1,74,18 to 64 years,"1,707,689","+/-3,603","1,707,689",(X)
DP02,04000US20,Kansas,1,75,With a disability,"194,225","+/-7,040",11.4,+/-0.4
DP02,04000US20,Kansas,,75.3,,,,,
DP02,04000US20,Kansas,1,76,65 years and over,"443,575","+/-2,589","443,575",(X)
DP02,04000US20,Kansas,1,77,With a disability,"161,999","+/-4,209",36.5,+/-0.9
DP02,04000US20,Kansas,,77.3,,,,,
DP02,04000US20,Kansas,,77.5,RESIDENCE 1 YEAR AGO,,,,
DP02,04000US20,Kansas,1,78,Population 1 year and over,"2,874,208","+/-2,798","2,874,208",(X)
DP02,04000US20,Kansas,1,79,Same house,"2,392,841","+/-17,716",83.3,+/-0.6
DP02,04000US20,Kansas,1,80,Different house in the U.S.,"466,773","+/-17,748",16.2,+/-0.6
DP02,04000US20,Kansas,1,81,Same county,"266,060","+/-15,928",9.3,+/-0.6
DP02,04000US20,Kansas,1,82,Different county,"200,713","+/-10,138",7.0,+/-0.4
DP02,04000US20,Kansas,1,83,Same state,"104,965","+/-7,408",3.7,+/-0.3
DP02,04000US20,Kansas,1,84,Different state,"95,748","+/-7,841",3.3,+/-0.3
DP02,04000US20,Kansas,1,85,Abroad,"14,594","+/-2,669",0.5,+/-0.1
DP02,04000US20,Kansas,,85.3,,,,,
DP02,04000US20,Kansas,,85.5,PLACE OF BIRTH,,,,
DP02,04000US20,Kansas,1,86,Total population,"2,911,510",*****,"2,911,510",(X)
DP02,04000US20,Kansas,1,87,Native,"2,702,148","+/-8,341",92.8,+/-0.3
DP02,04000US20,Kansas,1,88,Born in United States,"2,673,592","+/-8,234",91.8,+/-0.3
DP02,04000US20,Kansas,1,89,State of residence,"1,731,849","+/-13,805",59.5,+/-0.5
DP02,04000US20,Kansas,1,90,Different state,"941,743","+/-13,676",32.3,+/-0.5
DP02,04000US20,Kansas,1,91,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","28,556","+/-3,016",1.0,+/-0.1
DP02,04000US20,Kansas,1,92,Foreign born,"209,362","+/-8,342",7.2,+/-0.3
DP02,04000US20,Kansas,,92.3,,,,,
DP02,04000US20,Kansas,,92.5,U.S. CITIZENSHIP STATUS,,,,
DP02,04000US20,Kansas,1,93,Foreign-born population,"209,362","+/-8,342","209,362",(X)
DP02,04000US20,Kansas,1,94,Naturalized U.S. citizen,"83,900","+/-5,294",40.1,+/-2.2
DP02,04000US20,Kansas,1,95,Not a U.S. citizen,"125,462","+/-7,281",59.9,+/-2.2
DP02,04000US20,Kansas,,95.3,,,,,
DP02,04000US20,Kansas,,95.5,YEAR OF ENTRY,,,,
DP02,04000US20,Kansas,1,96,Population born outside the United States,"237,918","+/-8,236","237,918",(X)
DP02,04000US20,Kansas,,96.3,,,,,
DP02,04000US20,Kansas,1,97,Native,"28,556","+/-3,016","28,556",(X)
DP02,04000US20,Kansas,1,98,Entered 2010 or later,"6,622","+/-1,537",23.2,+/-4.6
DP02,04000US20,Kansas,1,99,Entered before 2010,"21,934","+/-2,588",76.8,+/-4.6
DP02,04000US20,Kansas,,99.3,,,,,
DP02,04000US20,Kansas,1,100,Foreign born,"209,362","+/-8,342","209,362",(X)
DP02,04000US20,Kansas,1,101,Entered 2010 or later,"60,129","+/-5,898",28.7,+/-2.2
DP02,04000US20,Kansas,1,102,Entered before 2010,"149,233","+/-5,826",71.3,+/-2.2
DP02,04000US20,Kansas,,102.3,,,,,
DP02,04000US20,Kansas,,102.5,WORLD REGION OF BIRTH OF FOREIGN BORN,,,,
DP02,04000US20,Kansas,1,103,"Foreign-born population, excluding population born at sea","209,352","+/-8,343","209,352",(X)
DP02,04000US20,Kansas,1,104,Europe,"11,815","+/-1,777",5.6,+/-0.9
DP02,04000US20,Kansas,1,105,Asia,"69,695","+/-4,292",33.3,+/-1.7
DP02,04000US20,Kansas,1,106,Africa,"11,663","+/-2,853",5.6,+/-1.3
DP02,04000US20,Kansas,1,107,Oceania,"1,818","+/-1,597",0.9,+/-0.8
DP02,04000US20,Kansas,1,108,Latin America,"111,861","+/-6,151",53.4,+/-2.0
DP02,04000US20,Kansas,1,109,Northern America,"2,500",+/-714,1.2,+/-0.3
DP02,04000US20,Kansas,,109.3,,,,,
DP02,04000US20,Kansas,,109.5,LANGUAGE SPOKEN AT HOME,,,,
DP02,04000US20,Kansas,1,110,Population 5 years and over,"2,724,520","+/-2,178","2,724,520",(X)
DP02,04000US20,Kansas,1,111,English only,"2,404,152","+/-10,196",88.2,+/-0.4
DP02,04000US20,Kansas,1,112,Language other than English,"320,368","+/-9,905",11.8,+/-0.4
DP02,04000US20,Kansas,1,113,"Speak English less than ""very well""","126,001","+/-7,177",4.6,+/-0.3
DP02,04000US20,Kansas,1,114,Spanish,"215,369","+/-6,799",7.9,+/-0.2
DP02,04000US20,Kansas,1,115,"Speak English less than ""very well""","86,777","+/-5,560",3.2,+/-0.2
DP02,04000US20,Kansas,1,116,Other Indo-European languages,"38,563","+/-3,957",1.4,+/-0.1
DP02,04000US20,Kansas,1,117,"Speak English less than ""very well""","9,508","+/-2,104",0.3,+/-0.1
DP02,04000US20,Kansas,1,118,Asian and Pacific Islander languages,"51,823","+/-3,691",1.9,+/-0.1
DP02,04000US20,Kansas,1,119,"Speak English less than ""very well""","24,915","+/-3,134",0.9,+/-0.1
DP02,04000US20,Kansas,1,120,Other languages,"14,613","+/-3,955",0.5,+/-0.1
DP02,04000US20,Kansas,1,121,"Speak English less than ""very well""","4,801","+/-2,096",0.2,+/-0.1
DP02,04000US20,Kansas,,121.3,,,,,
DP02,04000US20,Kansas,,121.5,ANCESTRY,,,,
DP02,04000US20,Kansas,1,122,Total population,"2,911,510",*****,"2,911,510",(X)
DP02,04000US20,Kansas,1,123,American,"177,919","+/-9,247",6.1,+/-0.3
DP02,04000US20,Kansas,1,124,Arab,"10,004","+/-3,297",0.3,+/-0.1
DP02,04000US20,Kansas,1,125,Czech,"20,297","+/-2,364",0.7,+/-0.1
DP02,04000US20,Kansas,1,126,Danish,"13,384","+/-2,221",0.5,+/-0.1
DP02,04000US20,Kansas,1,127,Dutch,"46,164","+/-4,217",1.6,+/-0.1
DP02,04000US20,Kansas,1,128,English,"272,940","+/-11,227",9.4,+/-0.4
DP02,04000US20,Kansas,1,129,French (except Basque),"68,013","+/-5,541",2.3,+/-0.2
DP02,04000US20,Kansas,1,130,French Canadian,"7,546","+/-1,552",0.3,+/-0.1
DP02,04000US20,Kansas,1,131,German,"688,593","+/-14,006",23.7,+/-0.5
DP02,04000US20,Kansas,1,132,Greek,"4,331","+/-1,320",0.1,+/-0.1
DP02,04000US20,Kansas,1,133,Hungarian,"5,120","+/-2,262",0.2,+/-0.1
DP02,04000US20,Kansas,1,134,Irish,"315,674","+/-9,430",10.8,+/-0.3
DP02,04000US20,Kansas,1,135,Italian,"60,540","+/-4,896",2.1,+/-0.2
DP02,04000US20,Kansas,1,136,Lithuanian,"1,732",+/-799,0.1,+/-0.1
DP02,04000US20,Kansas,1,137,Norwegian,"26,895","+/-2,875",0.9,+/-0.1
DP02,04000US20,Kansas,1,138,Polish,"35,963","+/-3,621",1.2,+/-0.1
DP02,04000US20,Kansas,1,139,Portuguese,"2,217",+/-881,0.1,+/-0.1
DP02,04000US20,Kansas,1,140,Russian,"15,595","+/-2,079",0.5,+/-0.1
DP02,04000US20,Kansas,1,141,Scotch-Irish,"29,368","+/-3,030",1.0,+/-0.1
DP02,04000US20,Kansas,1,142,Scottish,"52,686","+/-3,630",1.8,+/-0.1
DP02,04000US20,Kansas,1,143,Slovak,874,+/-397,0.0,+/-0.1
DP02,04000US20,Kansas,1,144,Subsaharan African,"17,519","+/-3,803",0.6,+/-0.1
DP02,04000US20,Kansas,1,145,Swedish,"61,042","+/-5,013",2.1,+/-0.2
DP02,04000US20,Kansas,1,146,Swiss,"11,666","+/-1,585",0.4,+/-0.1
DP02,04000US20,Kansas,1,147,Ukrainian,"4,435","+/-1,588",0.2,+/-0.1
DP02,04000US20,Kansas,1,148,Welsh,"22,095","+/-2,898",0.8,+/-0.1
DP02,04000US20,Kansas,1,149,West Indian (excluding Hispanic origin groups),"4,745","+/-1,507",0.2,+/-0.1
DP02,04000US20,Kansas,,149.3,,,,,
DP02,04000US20,Kansas,,149.5,COMPUTERS AND INTERNET USE,,,,
DP02,04000US20,Kansas,1,150,Total households,"1,133,408","+/-7,193","1,133,408",(X)
DP02,04000US20,Kansas,1,151,With a computer,"1,043,794","+/-8,384",92.1,+/-0.3
DP02,04000US20,Kansas,1,152,With a broadband Internet subscription,"955,764","+/-9,368",84.3,+/-0.5
DP02,04000US21,Kentucky,,0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
DP02,04000US21,Kentucky,,0.5,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
DP02,04000US21,Kentucky,,0.8,HOUSEHOLDS BY TYPE,,,,
DP02,04000US21,Kentucky,1,1,Total households,"1,732,713","+/-8,718","1,732,713",(X)
DP02,04000US21,Kentucky,1,2,Family households (families),"1,138,927","+/-12,100",65.7,+/-0.6
DP02,04000US21,Kentucky,1,3,With own children of the householder under 18 years,"465,327","+/-8,017",26.9,+/-0.4
DP02,04000US21,Kentucky,1,4,Married-couple family,"837,979","+/-10,834",48.4,+/-0.6
DP02,04000US21,Kentucky,1,5,With own children of the householder under 18 years,"310,489","+/-6,574",17.9,+/-0.4
DP02,04000US21,Kentucky,1,6,"Male householder, no wife present, family","83,684","+/-4,516",4.8,+/-0.3
DP02,04000US21,Kentucky,1,7,With own children of the householder under 18 years,"40,443","+/-2,998",2.3,+/-0.2
DP02,04000US21,Kentucky,1,8,"Female householder, no husband present, family","217,264","+/-7,261",12.5,+/-0.4
DP02,04000US21,Kentucky,1,9,With own children of the householder under 18 years,"114,395","+/-4,949",6.6,+/-0.3
DP02,04000US21,Kentucky,1,10,Nonfamily households,"593,786","+/-10,422",34.3,+/-0.6
DP02,04000US21,Kentucky,1,11,Householder living alone,"486,434","+/-9,598",28.1,+/-0.5
DP02,04000US21,Kentucky,1,12,65 years and over,"191,416","+/-6,081",11.0,+/-0.4
DP02,04000US21,Kentucky,,12.3,,,,,
DP02,04000US21,Kentucky,1,13,Households with one or more people under 18 years,"539,627","+/-7,985",31.1,+/-0.4
DP02,04000US21,Kentucky,1,14,Households with one or more people 65 years and over,"511,264","+/-5,046",29.5,+/-0.3
DP02,04000US21,Kentucky,,14.3,,,,,
DP02,04000US21,Kentucky,1,15,Average household size,2.50,+/-0.01,(X),(X)
DP02,04000US21,Kentucky,1,16,Average family size,3.06,+/-0.02,(X),(X)
DP02,04000US21,Kentucky,,16.3,,,,,
DP02,04000US21,Kentucky,,16.5,RELATIONSHIP,,,,
DP02,04000US21,Kentucky,1,17,Population in households,"4,336,705",*****,"4,336,705",(X)
DP02,04000US21,Kentucky,1,18,Householder,"1,732,713","+/-8,718",40.0,+/-0.2
DP02,04000US21,Kentucky,1,19,Spouse,"838,515","+/-10,731",19.3,+/-0.2
DP02,04000US21,Kentucky,1,20,Child,"1,217,496","+/-15,839",28.1,+/-0.4
DP02,04000US21,Kentucky,1,21,Other relatives,"285,124","+/-11,729",6.6,+/-0.3
DP02,04000US21,Kentucky,1,22,Nonrelatives,"262,857","+/-9,887",6.1,+/-0.2
DP02,04000US21,Kentucky,1,23,Unmarried partner,"119,548","+/-5,193",2.8,+/-0.1
DP02,04000US21,Kentucky,,23.3,,,,,
DP02,04000US21,Kentucky,,23.5,MARITAL STATUS,,,,
DP02,04000US21,Kentucky,1,24,Males 15 years and over,"1,769,333","+/-3,523","1,769,333",(X)
DP02,04000US21,Kentucky,1,25,Never married,"572,802","+/-8,021",32.4,+/-0.5
DP02,04000US21,Kentucky,1,26,"Now married, except separated","899,011","+/-9,331",50.8,+/-0.5
DP02,04000US21,Kentucky,1,27,Separated,"32,912","+/-2,703",1.9,+/-0.2
DP02,04000US21,Kentucky,1,28,Widowed,"53,825","+/-3,570",3.0,+/-0.2
DP02,04000US21,Kentucky,1,29,Divorced,"210,783","+/-7,856",11.9,+/-0.4
DP02,04000US21,Kentucky,,29.3,,,,,
DP02,04000US21,Kentucky,1,30,Females 15 years and over,"1,859,769","+/-3,655","1,859,769",(X)
DP02,04000US21,Kentucky,1,31,Never married,"482,203","+/-9,052",25.9,+/-0.5
DP02,04000US21,Kentucky,1,32,"Now married, except separated","890,340","+/-12,908",47.9,+/-0.7
DP02,04000US21,Kentucky,1,33,Separated,"48,676","+/-3,914",2.6,+/-0.2
DP02,04000US21,Kentucky,1,34,Widowed,"184,964","+/-5,111",9.9,+/-0.3
DP02,04000US21,Kentucky,1,35,Divorced,"253,586","+/-7,667",13.6,+/-0.4
DP02,04000US21,Kentucky,,35.3,,,,,
DP02,04000US21,Kentucky,,35.5,FERTILITY,,,,
DP02,04000US21,Kentucky,1,36,Number of women 15 to 50 years old who had a birth in the past 12 months,"56,995","+/-3,846","56,995",(X)
DP02,04000US21,Kentucky,1,37,"Unmarried women (widowed, divorced, and never married)","19,873","+/-2,500",34.9,+/-3.4
DP02,04000US21,Kentucky,1,38,"Per 1,000 unmarried women",37,+/-5,(X),(X)
DP02,04000US21,Kentucky,1,39,"Per 1,000 women 15 to 50 years old",56,+/-4,(X),(X)
DP02,04000US21,Kentucky,1,40,"Per 1,000 women 15 to 19 years old",10,+/-4,(X),(X)
DP02,04000US21,Kentucky,1,41,"Per 1,000 women 20 to 34 years old",107,+/-9,(X),(X)
DP02,04000US21,Kentucky,1,42,"Per 1,000 women 35 to 50 years old",20,+/-3,(X),(X)
DP02,04000US21,Kentucky,,42.3,,,,,
DP02,04000US21,Kentucky,,42.5,GRANDPARENTS,,,,
DP02,04000US21,Kentucky,1,43,Number of grandparents living with own grandchildren under 18 years,"106,559","+/-5,979","106,559",(X)
DP02,04000US21,Kentucky,1,44,Grandparents responsible for grandchildren,"57,859","+/-4,287",54.3,+/-2.9
DP02,04000US21,Kentucky,,44.9,Years responsible for grandchildren,,,,
DP02,04000US21,Kentucky,1,45,Less than 1 year,"9,326","+/-2,240",8.8,+/-2.0
DP02,04000US21,Kentucky,1,46,1 or 2 years,"8,692","+/-1,442",8.2,+/-1.4
DP02,04000US21,Kentucky,1,47,3 or 4 years,"8,539","+/-1,499",8.0,+/-1.4
DP02,04000US21,Kentucky,1,48,5 or more years,"31,302","+/-3,055",29.4,+/-2.3
DP02,04000US21,Kentucky,,48.3,,,,,
DP02,04000US21,Kentucky,1,49,Number of grandparents responsible for own grandchildren under 18 years,"57,859","+/-4,287","57,859",(X)
DP02,04000US21,Kentucky,1,50,Who are female,"35,305","+/-2,766",61.0,+/-2.0
DP02,04000US21,Kentucky,1,51,Who are married,"43,674","+/-4,241",75.5,+/-3.3
DP02,04000US21,Kentucky,,51.3,,,,,
DP02,04000US21,Kentucky,,51.5,SCHOOL ENROLLMENT,,,,
DP02,04000US21,Kentucky,1,52,Population 3 years and over enrolled in school,"1,049,367","+/-9,640","1,049,367",(X)
DP02,04000US21,Kentucky,1,53,"Nursery school, preschool","65,166","+/-3,548",6.2,+/-0.3
DP02,04000US21,Kentucky,1,54,Kindergarten,"51,800","+/-3,401",4.9,+/-0.3
DP02,04000US21,Kentucky,1,55,Elementary school (grades 1-8),"454,090","+/-5,483",43.3,+/-0.5
DP02,04000US21,Kentucky,1,56,High school (grades 9-12),"221,393","+/-4,534",21.1,+/-0.4
DP02,04000US21,Kentucky,1,57,College or graduate school,"256,918","+/-7,342",24.5,+/-0.5
DP02,04000US21,Kentucky,,57.3,,,,,
DP02,04000US21,Kentucky,,57.5,EDUCATIONAL ATTAINMENT,,,,
DP02,04000US21,Kentucky,1,58,Population 25 years and over,"3,039,414","+/-5,069","3,039,414",(X)
DP02,04000US21,Kentucky,1,59,Less than 9th grade,"160,136","+/-7,006",5.3,+/-0.2
DP02,04000US21,Kentucky,1,60,"9th to 12th grade, no diploma","240,928","+/-8,540",7.9,+/-0.3
DP02,04000US21,Kentucky,1,61,High school graduate (includes equivalency),"990,911","+/-13,404",32.6,+/-0.4
DP02,04000US21,Kentucky,1,62,"Some college, no degree","631,690","+/-12,237",20.8,+/-0.4
DP02,04000US21,Kentucky,1,63,Associate's degree,"261,964","+/-6,595",8.6,+/-0.2
DP02,04000US21,Kentucky,1,64,Bachelor's degree,"442,090","+/-9,338",14.5,+/-0.3
DP02,04000US21,Kentucky,1,65,Graduate or professional degree,"311,695","+/-9,131",10.3,+/-0.3
DP02,04000US21,Kentucky,,65.3,,,,,
DP02,04000US21,Kentucky,1,66,High school graduate or higher,"2,638,350","+/-11,537",86.8,+/-0.3
DP02,04000US21,Kentucky,1,67,Bachelor's degree or higher,"753,785","+/-13,036",24.8,+/-0.4
DP02,04000US21,Kentucky,,67.3,,,,,
DP02,04000US21,Kentucky,,67.5,VETERAN STATUS,,,,
DP02,04000US21,Kentucky,1,68,Civilian population 18 years and over,"3,449,056","+/-2,702","3,449,056",(X)
DP02,04000US21,Kentucky,1,69,Civilian veterans,"261,887","+/-7,670",7.6,+/-0.2
DP02,04000US21,Kentucky,,69.3,,,,,
DP02,04000US21,Kentucky,,69.5,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION,,,,
